DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RXO,RMED
520.30090332,,19.656000137,0.0099999998,,1.9790476561,1.9739999771,63.464305878,159.37782288,48574752.0,1.6089919806,27.536701202,1.3580144644,,1.3580144644
520.45330811,,19.625,0.0329999998,,1.9703595638,1.993999958,66.006484985,159.37785339,48574416.0,1.6039823294,27.350200653,1.3610095978,,1.3610095978
520.60571289,,19.5,0.0390000008,,1.9641339779,2.0490000248,64.651695251,159.38197327,48574084.0,1.5929920673,27.472396851,1.3630416393,,1.3630416393
520.75811768,,19.327999115,0.0260000005,,1.9694923162,2.1449999809,63.461471558,159.37782288,48573748.0,1.5879856348,25.853704453,1.3709635735,,1.3709635735
520.91052246,,19.281000137,0.0099999998,,1.9838551283,2.1210000515,66.234107971,159.37782288,48573412.0,1.5790032148,28.161901474,1.3639739752,,1.3639739752
521.06286621,,19.218999863,0.0040000002,,1.9924259186,2.0610001087,67.601242065,159.37782288,48573048.0,1.5809999704,28.099924088,1.3589183092,,1.3589183092
521.215271,,19.187999725,0.0070000002,,1.9966435432,2.131000042,69.300727844,159.37782288,48572712.0,1.5810035467,28.037151337,1.341971159,,1.341971159
521.36767578,,19.391000748,0.0089999996,,1.9872915745,2.1559998989,67.996566772,159.37782288,48572376.0,1.5840011835,28.161249161,1.3359663486,,1.3359663486
521.52008057,,19.452999115,0.0120000001,,1.9858345985,2.2170000076,66.850166321,159.37782288,48572040.0,1.5850012302,27.53745079,1.3289759159,,1.3289759159
521.67248535,,19.608999252,0.0070000002,,1.9749128819,2.1289999485,62.522735596,159.37782288,48571708.0,1.5860015154,27.911701202,1.3240047693,,1.3240047693
521.82489014,,19.656000137,0.0070000002,,1.9604452848,2.0880000591,59.78062439,159.37785339,48571372.0,1.5870096684,27.724399567,1.3250528574,,1.3250528574
521.97729492,,19.75,0.0089999996,,1.9514378309,2.1370000839,60.746711731,159.38197327,48571036.0,1.5930097103,27.350500107,1.3360865116,,1.3360865116
522.12969971,,19.577999115,0.0089999996,,1.9577925205,2.1819999218,62.554481506,159.37782288,48570700.0,1.5990015268,27.661399841,1.3540816307,,1.3540816307
522.28210449,,19.375,0.0080000004,,1.973167181,2.2599999905,63.265926361,159.37782288,48570364.0,1.6000015736,27.287502289,1.3710433245,,1.3710433245
522.43450928,,19.281000137,0.0060000001,,1.9842946529,2.2190001011,61.174655914,159.37748718,48570028.0,1.60100317,27.600200653,1.3800240755,,1.3800240755
522.58691406,,19.391000748,0.0089999996,,1.9834038019,2.2339999676,60.075534821,159.32275391,48569692.0,1.6029968262,27.725000381,1.3850047588,,1.3850047588
522.73931885,,19.625,0.0140000004,,1.9839454889,2.1909999847,61.641853333,159.37744141,48569356.0,1.6009967327,27.725500107,1.3860156536,,1.3860156536
522.89172363,,19.531000137,0.0120000001,,1.9754859209,2.1889998913,62.949226379,159.31820679,48569024.0,1.5989967585,28.037302017,1.3889479637,,1.3889479637
523.04406738,,19.047000885,0.0160000008,,1.9731137753,2.0590000153,62.424942017,159.31820679,48568688.0,1.5969988108,28.22590065,1.3788605928,,1.3788605928
523.19647217,,19.233999252,0.0120000001,,1.9421497583,2.007999897,63.67086792,159.31820679,48568352.0,1.5959939957,28.975601196,1.3499279022,,1.3499279022
523.34887695,,19.562999725,0.0260000005,,1.9172104597,1.9889999628,66.767120361,159.3182373,48567988.0,1.5909999609,29.472070694,1.3349567652,,1.3349567652
523.50128174,,19.577999115,0.0280000009,,1.9024156332,1.9730000496,70.319007874,159.32237244,48567652.0,1.5910071135,27.037527084,1.3262162209,,1.3262162209
523.65368652,,19.875,0.0419999994,,1.9050894976,1.9279999733,71.556396484,159.3182373,48567316.0,1.597001195,27.474098206,1.3709615469,,1.3709615469
523.80609131,,19.922000885,0.0700000003,,1.9199011326,1.9440000057,70.190704346,159.32237244,48566980.0,1.5980224609,26.725700378,1.3631874323,,1.3631874323
523.95849609,,18.827999115,0.063000001,,1.9201264381,2.0959999561,70.764122009,159.31820679,48566648.0,1.6120384932,27.161800385,1.4020287991,,1.4020287991
524.11090088,,18.312999725,0.0370000005,,1.9245984554,2.2829999924,73.701217651,159.31820679,48566312.0,1.6360400915,27.032794952,1.4081441164,,1.4081441164
524.26330566,,17.922000885,-0.001,,1.9409636259,2.2950000763,76.462036133,159.31820679,48565976.0,1.6610224247,24.41500473,1.4380720854,,1.4380720854
524.41571045,,17.858999252,-0.011,,1.9515528679,2.2379999161,81.447914124,159.31820679,48565644.0,1.6749999523,26.286600113,1.4529614449,,1.4529614449
524.56811523,,18.437999725,-0.011,,1.9603456259,2.2109999657,83.501205444,159.31820679,48565308.0,1.6749919653,26.036600113,1.4450625181,,1.4450625181
524.72052002,,17.858999252,-0.005,,1.9679199457,2.1989998817,83.735359192,159.31820679,48564968.0,1.6700019836,25.787500381,1.4577292204,,1.4577292204
524.8729248,,17.875,-0.003,,1.9710454941,2.2130000591,80.937026978,159.31820679,48564632.0,1.6710159779,26.035749435,1.4061458111,,1.4061458111
525.02532959,,17.702999115,-0.001,,1.9780454636,2.243999958,80.756835938,159.31820679,48564296.0,1.6790380478,25.413377762,1.4338750839,,1.4338750839
525.17767334,,17.577999115,-0.008,,1.9695879221,2.2300000191,82.073814392,159.31820679,48563964.0,1.6979758739,26.099399567,1.4102306366,,1.4102306366
525.33007813,,17.391000748,-0.002,,1.9675807953,2.2990000248,84.315406799,159.31820679,48563628.0,1.6829758883,25.725400925,1.4580287933,,1.4580287933
525.48248291,,17.218999863,-0.003,,1.9644697905,2.2660000324,84.806694031,159.3182373,48563260.0,1.6679823399,25.975500107,1.4642114639,,1.4642114639
525.6348877,,17.218999863,0.0020000001,,1.9760630131,2.3320000172,83.473266602,159.32240295,48562924.0,1.656996727,26.285900116,1.5078606606,,1.5078606606
525.78729248,,17.202999115,-0.002,,1.9865300655,2.2620000839,77.928390503,159.32237244,48562592.0,1.6549823284,25.601301193,1.4789038897,,1.4789038897
525.93969727,,17.375,-0.006,,1.991533637,2.3340001106,75.928688049,159.31820679,48562256.0,1.6440032721,26.411800385,1.4588029385,,1.4588029385
526.09210205,,17.468999863,-0.005,,1.9971011877,2.2790000439,74.00390625,159.31820679,48561920.0,1.6459615231,26.286600113,1.4179903269,,1.4179903269
526.24450684,,17.577999115,-0.004,,1.9973264933,2.3359999657,74.796180725,159.31820679,48561588.0,1.621966362,26.037801743,1.4159759283,,1.4159759283
526.39691162,,17.687999725,0.0,,2.0016591549,2.2790000439,71.301589966,159.31820679,48561252.0,1.6009807587,26.536701202,1.4109615088,,1.4109615088
526.54931641,,17.968999863,-0.004,,1.9948693514,2.2890000343,68.938301086,159.31820679,48560916.0,1.5889919996,26.352003098,1.4029711485,,1.4029711485
526.70172119,,18.156000137,-0.003,,1.9897295237,2.2679998875,69.013221741,159.31820679,48560580.0,1.5839979649,27.600500107,1.3968989849,,1.3968989849
526.85412598,,18.093999863,-0.003,,1.9786981344,2.2969999313,71.772125244,159.31820679,48560244.0,1.5830159187,27.846870422,1.3759791851,,1.3759791851
527.00653076,,18.25,0.0020000001,,1.9629057646,2.3299999237,75.996421814,159.31820679,48559912.0,1.5910019875,26.287000656,1.3720312119,,1.3720312119
527.15893555,,18.202999115,0.0120000001,,1.9637986422,2.3380000591,75.341308594,159.31820679,48559572.0,1.5919940472,26.286249161,1.3781354427,,1.3781354427
527.3112793,,18.577999115,0.0149999997,,1.963694334,2.3259999752,80.740692139,159.31820679,48559236.0,1.5889952183,25.912401199,1.4040961266,,1.4040961266
527.46368408,,18.187999725,0.0109999999,,1.9792771339,2.3589999676,78.839736938,159.3182373,48558904.0,1.5859919786,26.162401199,1.4239808321,,1.4239808321
527.61608887,,17.827999115,0.0,,1.9754929543,2.375,84.354278564,159.32240295,48558568.0,1.5809999704,26.410999298,1.4199711084,,1.4199711084
527.76849365,,17.766000748,-0.001,,1.9743647575,2.3420000076,80.08883667,159.32237244,48558204.0,1.5810047388,25.787401199,1.4139279127,,1.4139279127
527.92089844,,17.766000748,-0.001,,1.968919158,2.3139998913,85.43409729,159.31820679,48557864.0,1.5839984417,26.036500931,1.3989087343,,1.3989087343
528.07330322,,17.672000885,0.0,,1.9719384909,2.2829999924,84.640014648,159.31820679,48557528.0,1.5829839706,25.72209549,1.3800480366,,1.3800480366
528.22564697,,17.562999725,-0.003,,1.9779565334,2.2969942093,87.722465515,159.31820679,48557196.0,1.5729891062,23.91485405,1.3899691105,,1.3899691105
528.37805176,,17.577999115,-0.001,,1.9873054028,2.3279876709,81.497520447,159.31820679,48556860.0,1.5639843941,26.286849976,1.3830220699,,1.3830220699
528.53045654,,17.75,-0.002,,1.9881849289,2.3140056133,80.906890869,159.31820679,48556528.0,1.5509976149,26.162601471,1.3877885342,,1.3877885342
528.68286133,,17.766000748,-0.001,,1.9856139421,2.3239958286,73.87638092,159.31820679,48556192.0,1.5489952564,26.662401199,1.3399295807,,1.3399295807
528.83526611,,17.843999863,-0.002,,1.9713573456,2.3160030842,74.178085327,159.31820679,48555856.0,1.5460096598,26.91119957,1.323964715,,1.323964715
528.9876709,,17.641000748,-0.001,,1.9642285109,2.3399903774,71.943107605,159.31820679,48555520.0,1.5520048141,26.412000656,1.3162162304,,1.3162162304
529.14007568,,17.75,-0.002,,1.9524276257,2.3749859333,72.992492676,159.31820679,48555188.0,1.5550175905,26.410598755,1.3611296415,,1.3611296415
529.29248047,,17.468999863,-0.001,,1.9569940567,2.3770000935,71.420280457,159.31820679,48554852.0,1.5660144091,25.537801743,1.3880816698,,1.3880816698
529.44488525,,17.812999725,-0.001,,1.95599401,2.368999958,67.76171875,159.3182373,48554516.0,1.5750112534,26.036399841,1.4049999714,,1.4049999714
529.59729004,,18.687999725,-0.007,,1.9549884796,2.3259999752,70.201217651,159.32240295,48554176.0,1.5820080042,25.662200928,1.4049903154,,1.4049903154
529.74969482,,18.468999863,-0.009,,1.953212142,2.3069999218,72.947311401,159.32237244,48553840.0,1.5869935751,25.787801743,1.4030144215,,1.4030144215
529.90209961,,18.608999252,-0.012,,1.9551045895,2.3110001087,74.846466064,159.31820679,48553508.0,1.5829902887,26.287000656,1.4059952497,,1.4059952497
530.05444336,,18.625,-0.011,,1.9557706118,2.283011198,68.924789429,159.31820679,48553144.0,1.577001214,26.289554596,1.4049206972,,1.4049206972
530.20684814,,18.922000885,-0.011,,1.9508578777,2.2620084286,65.936073303,159.31820679,48552808.0,1.5779902935,28.412151337,1.386929512,,1.386929512
530.35925293,,18.968999863,-0.006,,1.9438363314,2.168037653,65.513214111,159.31820679,48552472.0,1.5700036287,28.536849976,1.3709603548,,1.3709603548
530.51165771,,19.141000748,0.0,,1.9332567453,2.143009901,68.497245789,159.31820679,48552136.0,1.57299757,28.410348892,1.3619867563,,1.3619867563
530.6640625,,17.391000748,0.0,,1.9261420965,2.1150112152,67.876930237,159.31820679,48551800.0,1.5709952116,27.036249161,1.3589779139,,1.3589779139
530.81646729,,17.172000885,0.003,,1.9331691265,2.1969671249,68.298126221,159.31820679,48551468.0,1.5670032501,26.41270256,1.3539735079,,1.3539735079
530.96887207,,17.172000885,0.0040000002,,1.9446270466,2.2289872169,64.949417114,159.31785583,48551132.0,1.5690159798,26.84980011,1.3480144739,,1.3480144739
531.12127686,,17.172000885,0.0109999999,,1.9489474297,2.1840181351,67.306694031,159.25860596,48550796.0,1.5790191889,26.723798752,1.3510047197,,1.3510047197
531.27368164,,17.172000885,0.0089999996,,1.9236831665,2.1660070419,66.008110046,159.25860596,48550460.0,1.5910208225,25.975601196,1.3520432711,,1.3520432711
531.42608643,,17.172000885,0.0189999994,,1.9209029675,2.1579999924,67.68019104,159.25863647,48550128.0,1.604019165,26.349599838,1.3610432148,,1.3610432148
531.57849121,,17.172000885,0.0140000004,,1.9216048717,2.3069999218,66.058197021,159.26280212,48549792.0,1.616027236,26.100400925,1.3700865507,,1.3700865507
531.730896,,17.172000885,0.0170000009,,1.9555590153,2.3199999332,65.058494568,159.26277161,48549456.0,1.6330159903,26.350000381,1.3880769014,,1.3880769014
531.88330078,,17.172000885,0.0080000004,,1.9646800756,2.367000103,64.115692139,159.25860596,48549120.0,1.643022418,26.346195221,1.4040385485,,1.4040385485
532.03570557,,17.172000885,0.0109999999,,1.9615544081,2.3069999218,62.193851471,159.25860596,48548788.0,1.6570191383,23.978004456,1.4120287895,,1.4120287895
532.18804932,,17.202999115,0.0189999994,,1.9544266462,2.2970039845,63.380947113,159.25860596,48548420.0,1.6690132618,25.850450516,1.4179602861,,1.4179602861
532.3404541,,17.218999863,0.0199999996,,1.9424231052,2.2600147724,57.722305298,159.25860596,48548084.0,1.6800071001,26.225450516,1.4090176821,,1.4090176821
532.49285889,,17.218999863,0.0309999995,,1.962801218,2.26399827,58.453304291,159.25860596,48547752.0,1.6860011816,26.600000381,1.4130132198,,1.4130132198
532.64526367,,17.093999863,0.0120000001,,1.9631472826,2.2849917412,54.92678833,159.25860596,48547416.0,1.6870000362,26.599399567,1.4160220623,,1.4160220623
532.79766846,,17.0,0.0120000001,,1.987529397,2.3049919605,59.627754211,159.25860596,48547080.0,1.6870024204,26.100450516,1.4209207296,,1.4209207296
532.95007324,,17.077999115,0.0049999999,,1.992421627,2.2710134983,60.251789093,159.25860596,48546740.0,1.6890079975,26.47480011,1.4029911757,,1.4029911757
533.10247803,,17.125,0.0060000001,,1.9959844351,2.2889928818,60.662006378,159.25860596,48546408.0,1.6940128803,26.350400925,1.4009615183,,1.4009615183
533.25488281,,17.218999863,0.0,,1.9934282303,2.2850017548,61.883926392,159.25860596,48546072.0,1.7020064592,26.600400925,1.3929952383,,1.3929952383
533.4072876,,17.297000885,-0.001,,1.9981079102,2.3870000839,57.336273193,159.25863647,48545736.0,1.7059999704,26.850801468,1.391990304,,1.391990304
533.55969238,,17.297000885,-0.008,,1.9994511604,2.4360001087,62.160804749,159.26277161,48545400.0,1.7059999704,27.350400925,1.390057683,,1.390057683
533.71209717,,17.297000885,-0.007,,2.0079095364,2.3929998875,63.163360596,159.25860596,48545064.0,1.7059999704,27.600601196,1.4020816088,,1.4020816088
533.86450195,,17.25,0.0,,2.009333849,2.2869999409,64.677940369,159.25860596,48544732.0,1.7060047388,27.971996307,1.4190624952,,1.4190624952
534.01690674,,17.156000137,0.0070000002,,1.9989712238,2.117000103,62.591148376,159.25860596,48544396.0,1.709012866,26.101402283,1.4319279194,,1.4319279194
534.16931152,,17.093999863,0.0179999992,,1.9789339304,2.0680000782,62.018623352,159.25860596,48544060.0,1.7170159817,26.97359848,1.4169231653,,1.4169231653
534.32165527,,16.968999863,0.0299999993,,1.9686946869,2.006000042,65.879684448,159.25860596,48543724.0,1.7270108461,26.100751877,1.4009603262,,1.4009603262
534.47406006,,16.843999863,0.0350000001,,1.9678059816,2.0629999638,66.934700012,159.25863647,48543360.0,1.7360070944,26.724775314,1.3920396566,,1.3920396566
534.62646484,,16.75,0.0219999999,,1.9688011408,2.0610001087,66.188903809,159.26277161,48543024.0,1.7419975996,26.53452301,1.4010241032,,1.4010241032
534.77886963,,16.75,0.0109999999,,1.9690335989,2.0959999561,66.362983704,159.25860596,48542688.0,1.7400000095,24.477254868,1.4060721397,,1.4060721397
534.93127441,,16.766000748,0.0070000002,,1.9746017456,2.1229999065,63.887317657,159.25860596,48542356.0,1.7399888039,26.349599838,1.4209855795,,1.4209855795
535.0836792,,16.922000885,0.0049999999,,1.9749438763,2.2170000076,66.434700012,159.25860596,48542020.0,1.7329888344,26.100299835,1.4180096388,,1.4180096388
535.23608398,,17.218999863,0.0060000001,,1.9823135138,2.2730000019,65.766822815,159.25860596,48541684.0,1.72597754,26.286701202,1.4199807644,,1.4199807644
535.38848877,,18.0,0.0240000002,,2.0012447834,2.3129999638,69.239189148,159.25863647,48541344.0,1.7119711637,26.09969902,1.4159039259,,1.4159039259
535.54089355,,18.25,0.0439999998,,2.0251734257,2.2890000343,67.022827148,159.26277161,48541012.0,1.6939599514,25.913002014,1.3958318233,,1.3958318233
535.69329834,,18.983999252,0.0430000015,,2.0207111835,2.2730000019,71.761116028,159.25860596,48540676.0,1.6689599752,26.536399841,1.3607740402,,1.3607740402
535.84570313,,19.358999252,0.0189999994,,2.0060276985,2.2890000343,74.077728271,159.25860596,48540340.0,1.6439664364,26.162502289,1.3138942719,,1.3138942719
535.99810791,,19.0,0.0109999999,,2.0103704929,2.2990000248,77.1171875,159.25860596,48540004.0,1.6229791641,26.475601196,1.2920521498,,1.2920521498
536.1505127,,18.922000885,0.0099999998,,2.0212743282,2.361000061,75.621749878,159.25860596,48539672.0,1.6099840403,26.848398209,1.3018907309,,1.3018907309
536.30285645,,19.156000137,0.0060000001,,2.0172650814,2.3069999218,75.004806519,159.25860596,48539336.0,1.5999952555,25.850975037,1.2810096741,,1.2810096741
536.45526123,,19.437999725,0.0070000002,,2.0114643574,2.2909998894,75.986785889,159.25863647,48539000.0,1.5959939957,26.661849976,1.2830528021,,1.2830528021
536.60766602,,19.781000137,0.0080000004,,2.0055656433,2.2320001125,73.259613037,159.26277161,48538664.0,1.5909891129,26.537000656,1.2941585779,,1.2941585779
536.7600708,,20.108999252,0.0070000002,,1.9998897314,2.2009999752,75.247596741,159.25860596,48538300.0,1.5819844007,26.536701202,1.3270385265,,1.3270385265
536.91247559,,20.297000885,-0.001,,1.9982253313,2.2209999561,74.783340454,159.25860596,48537964.0,1.5689843893,26.287000656,1.3349134922,,1.3349134922
537.06488037,,20.406000137,-0.003,,2.0024557114,2.2400000095,81.685897827,159.25860596,48537628.0,1.5559887886,26.289403915,1.3167790174,,1.3167790174
537.21728516,,20.343999863,-0.003,,2.0116991997,2.2950000763,81.248497009,159.25860596,48537296.0,1.5489920378,27.788103104,1.2708365917,,1.2708365917
537.36968994,,20.452999115,0.0,,2.0115771294,2.2460000515,80.911575317,159.25863647,48536960.0,1.5439920425,28.472896576,1.2369855642,,1.2369855642
537.52209473,,20.577999115,0.0020000001,,2.0078020096,2.2660000324,75.419380188,159.26277161,48536624.0,1.53898561,27.162000656,1.2340288162,,1.2340288162
537.67449951,,20.531000137,0.0060000001,,2.0081343651,2.257999897,71.565704346,159.25860596,48536288.0,1.5299984217,27.162401199,1.2400721312,,1.2400721312
537.8269043,,20.983997345,0.0099999998,,2.0138204098,2.2969999313,72.132209778,159.25860596,48535952.0,1.5290080309,27.413402557,1.2550576925,,1.2550576925
537.97930908,,21.093999863,0.0070000002,,2.0171377659,2.25,73.647773743,159.25860596,48535616.0,1.5340192318,28.286100388,1.2670259476,,1.2670259476
538.13171387,,20.937999725,0.0020000001,,2.0074524879,2.236000061,78.015617371,159.25860596,48535280.0,1.5460304022,27.724399567,1.2720415592,,1.2720415592
538.28411865,,20.452999115,0.0,,2.000112772,2.243999958,81.019851685,159.25860596,48534944.0,1.5650368929,27.350000381,1.2801040411,,1.2801040411
538.4364624,,19.781000137,0.0020000001,,2.0021240711,2.3110001087,84.818107605,159.25863647,48534612.0,1.5880132914,27.349023819,1.300105691,,1.300105691
538.58886719,,19.531000137,0.003,,2.0061330795,2.2969999313,85.874099731,159.26277161,48534276.0,1.5989964008,26.53730011,1.3221585751,,1.3221585751
538.74127197,,19.547000885,0.0020000001,,2.0115909576,2.2850000858,85.685600281,159.25860596,48533940.0,1.5959939957,26.785499573,1.3551297188,,1.3551297188
538.89367676,,19.608999252,-0.001,,2.0101425648,2.2269999981,85.185897827,159.25860596,48533576.0,1.5909855366,25.535425186,1.3820720911,,1.3820720911
539.04608154,,19.688001633,0.0060000001,,2.0171518326,2.236000061,84.758407593,159.258255,48533240.0,1.5789808035,24.228755951,1.3968605995,,1.3968605995
539.19848633,,19.641000748,0.0089999996,,2.0091178417,2.1970000267,86.495498657,159.19898987,48532904.0,1.5629903078,27.350000381,1.3677885532,,1.3677885532
