DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RMED
1087.8096924,,19.922000885,-0.015000801,0.4369421601,1.8759418726,,46.851062775,150.28515625,149.17298889,1.0420216322,48.909202576,1.2999999523,0.9679999948
1087.9621582,,20.312999725,-0.016000001,0.439645052,1.8799210787,,49.783103943,149.57550049,148.41769409,1.0510385036,49.90599823,1.30400002,0.9860000014
1088.114502,,19.952999115,-0.015996795,0.4490166008,1.888828516,,50.440402985,150.92810059,149.80126953,1.0630639791,49.905197144,1.2999999523,1.0
1088.2669678,,19.922000885,-0.011998399,0.4447618723,1.9022437334,,51.18088913,150.62568665,149.50184631,1.083057642,49.64699173,1.3359999657,1.0210000277
1088.4193115,,20.468999863,-0.011001603,0.4272334576,1.9129171371,,48.969703674,151.85411072,150.65341187,1.1010415554,47.421222687,1.3470000029,1.0279999971
1088.5716553,,20.047000885,-0.013,0.4315623343,1.9133504629,,49.188224792,152.16159058,151.13816833,1.1140096188,52.140785217,1.2669999599,1.0349999666
1088.723999,,19.922000885,-0.013,0.4719200134,1.9065340757,,49.273868561,150.99629211,149.93025208,1.1180120707,47.410205841,1.3469359875,1.0349999666
1088.8764648,,20.047000885,-0.010999199,0.50401932,1.8989213705,,46.309169769,151.2130127,150.01467896,1.1230071783,49.151195526,1.3480000496,1.0360000134
1089.0288086,,20.358999252,-0.01,0.4906800091,1.8941413164,,44.713596344,151.16522217,150.06251526,1.1259880066,47.660804749,1.3020368814,1.0300047398
1089.1812744,,20.28099823,-0.010004003,0.4905790091,1.8902822733,,42.473209381,150.77096558,149.58642578,1.1209880114,49.652793884,1.2690000534,1.0319999456
1089.3336182,,20.233997345,-0.015,0.4893600047,1.8851509094,,44.219150543,151.11540222,149.99635315,1.1159952879,48.655395508,1.2899831533,1.0190104246
1089.486084,,20.28099823,-0.019004002,0.4946976602,1.8817436695,,44.271232605,151.30892944,150.26873779,1.1139783859,48.404396057,1.3020000458,1.0299999714
1089.6384277,,20.172000885,-0.024,0.4792999923,1.8802031279,,40.210670471,150.98822021,149.80168152,1.1049567461,47.918006897,1.2930071354,1.0260032415
1089.7908936,,20.077999115,-0.025998399,0.4528221488,1.8790265322,,36.745944977,150.14854431,149.09481812,1.0869711637,51.654396057,1.3029999733,1.0310000181
1089.9432373,,20.093999863,-0.023999199,0.4554876685,1.8759279251,,35.0638237,151.39996338,150.19544983,1.074971199,51.157600403,1.2560377121,1.0220071077
1090.0957031,,20.266000748,-0.023001602,0.4650537372,1.8692715168,,35.425613403,152.18769836,151.10090637,1.0629678965,51.649589539,1.2359999418,1.0160000324
1090.2480469,,20.187999725,-0.024996798,0.4821278453,1.8565249443,,41.540390015,153.53639221,152.42570496,1.0529831648,49.649593353,1.1810439825,0.9970151782
1090.4003906,,20.093999863,-0.021,0.4669599831,1.8521871567,,45.448207855,154.02555847,152.88523865,1.0460000038,47.666816711,1.2479463816,0.9860088229
1090.5528564,,20.312999725,-0.013995998,0.4515627921,1.8533005714,,49.669143677,153.60134888,152.51101685,1.0459855795,52.140785217,1.2810000181,0.9840000272
1090.7052002,,20.28099823,-0.009,0.4550600052,1.855790019,,41.839725494,153.66409302,152.54602051,1.039978385,47.401790619,1.2800008059,0.999987185
1090.857666,,20.202999115,-0.011007206,0.4780035615,1.8523086309,,40.053684235,154.33647156,153.20236206,1.0309759378,45.676815033,1.2840000391,1.0199999809
1091.0100098,,20.266000748,-0.02,0.4824700058,1.8463054895,,36.202259064,154.59439087,153.50282288,1.0209664106,52.14818573,1.3149752617,1.0449799299
1091.1624756,,20.202999115,-0.023,0.4842976928,1.8404692411,,42.124023438,155.04045105,153.90493774,1.0069783926,48.901996613,1.2819999456,1.0609999895
1091.3148193,,20.172000885,-0.023,0.4813999832,1.8272578716,,41.718101501,154.94741821,153.89758301,0.9980168343,47.658401489,1.2770040035,1.0280264616
1091.4672852,,20.25,-0.02,0.482155025,1.8083612919,,41.33498764,153.05104065,152.01234436,1.0050721169,48.662406921,1.3300000429,0.9919999838
1091.6196289,,20.422000885,-0.02,0.4759500027,1.7909232378,,37.592124939,152.59971619,151.44419861,1.0351656675,50.654396057,1.3419903517,0.9530312419
1091.7720947,,20.468999863,-0.029004807,0.4690959156,1.7780315876,,36.802707672,154.68862915,153.58947754,1.1042379141,50.151992798,1.0729999542,0.92900002
1091.9244385,,20.797000885,-0.035002403,0.5014016032,1.7797269821,,32.516613007,156.9697113,155.73391724,1.2032090425,48.907600403,1.0000584126,0.9349951744
1092.0769043,,20.797000885,-0.037995189,0.5283468962,1.8074462414,,26.535739899,154.95211792,153.82707214,1.2900928259,49.40599823,1.243999958,1.0039999485
1092.229248,,19.672000885,-0.031990394,0.5493896008,1.8701062202,,23.034044266,142.29940796,141.19398499,1.3190385103,49.40039444,2.760784626,1.2308181524
1092.3815918,,17.672000885,-0.02,0.523909986,1.9353795052,,24.310512543,133.33432007,132.13401794,1.3350672722,47.660804749,1.5919382572,1.5377539396
1092.5340576,,17.766000748,-0.014,0.5200125575,1.9496811628,,29.930000305,130.07789612,129.04441833,1.3630793095,49.651996613,1.3252130747,1.6169366837
1092.6864014,,17.843999863,-0.014,0.5357000232,1.9153114557,,33.258106232,132.43547058,131.3028717,1.3960552216,48.411407471,1.3809552193,1.3392227888
1092.8388672,,17.922000885,-0.023006406,0.550436914,1.872393012,,36.616584778,145.95184326,144.79832458,1.4188894033,50.647190094,1.253000021,1.1130000353
1092.9912109,,18.093999863,-0.030999999,0.534160018,1.8531570435,,33.110927582,153.84915161,152.77508545,1.3727813959,47.90719986,1.1880520582,1.0440552235
1093.1436768,,17.937999725,-0.038003203,0.5130190849,1.8481488228,,27.267389297,156.36090088,155.17729187,1.2818148136,48.412403107,1.131000042,1.0290000439
1093.2960205,,18.172000885,-0.041999999,0.5118799806,1.8497635126,,27.848239899,157.54241943,156.51147461,1.2048871517,50.409603119,1.0600568056,1.0359944105
1093.4484863,,18.358999252,-0.037991192,0.5173324943,1.862719655,,29.617002487,156.22982788,155.16520691,1.1579446793,51.902793884,1.0429999828,1.0529999733
1093.6008301,,18.281000137,-0.027000001,0.5204299688,1.8843942881,,32.932743073,153.02204895,151.80307007,1.1349711418,50.909202576,1.0649824142,1.075981617
1093.7532959,,18.266000748,-0.018001601,0.5197805762,1.9044958353,,30.750940323,153.22851563,152.1267395,1.1229976416,51.908401489,1.0959999561,1.1080000401
1093.9056396,,18.266000748,-0.020004002,0.5080412626,1.9097285271,,31.146221161,153.16438293,151.9618988,1.1219975948,52.64238739,1.1660000086,1.1080000401
1094.0581055,,18.266000748,-0.025,0.5096113682,1.9067995548,,33.326507568,153.52832031,152.45687866,1.1209872961,48.418819427,1.2079999447,1.0809999704
1094.2104492,,18.25,-0.024996798,0.511310041,1.9029060602,,37.532951355,152.85928345,151.73861694,1.116959095,52.393989563,1.1460000277,1.0609999895
1094.362793,,18.172000885,-0.021,0.5238400102,1.9004122019,,38.345729828,152.65325928,151.4415741,1.099968791,48.6547966,1.1900000572,1.0399999619
1094.5152588,,18.233999252,-0.020002402,0.5149112344,1.8930498362,,39.06111908,152.80065918,151.70191956,1.0869640112,48.16960907,1.074000001,1.0210000277
1094.6676025,,18.281000137,-0.023,0.4914799929,1.8832602501,,38.286327362,153.24520874,152.14666748,1.071937561,52.401191711,1.057000041,1.0039999485
1094.8200684,,18.422000885,-0.025997598,0.462033838,1.8735207319,,40.498271942,154.44412231,153.21221924,1.0459519625,50.402793884,1.3129999638,0.9909999967
1094.9724121,,18.516000748,-0.023,0.4543600082,1.8627033234,,39.775745392,154.64064026,153.56080627,1.025978446,49.405395508,1.1859999895,0.9689999819
1095.1248779,,18.547000885,-0.018997597,0.4639360011,1.8445850611,,37.588741302,155.50576782,154.28424072,1.0169928074,49.158401489,1.1050000191,0.9470000267
1095.2772217,,18.562999725,-0.016000001,0.4964060783,1.8208827972,,35.408550262,155.478302,154.37176514,1.0140048265,49.905395508,1.1119999886,0.925999999
1095.4296875,,18.562999725,-0.021004003,0.5164872408,1.7986454964,,36.475158691,155.31439209,154.22505188,1.0160120726,49.662403107,1.1430000067,0.9110000134
1095.5820313,,18.562999725,-0.026000001,0.5272123814,1.7942675352,,39.032951355,155.69854736,154.56741333,1.0210071802,51.652393341,1.1499999762,0.9129999876
1095.7344971,,18.468999863,-0.026996795,0.517678678,1.8129159212,,39.849559784,155.29057312,154.17649841,1.0240120888,50.152793884,1.2020000219,0.9340000153
1095.8868408,,18.781000137,-0.022998398,0.5043926835,1.8443371058,,42.160202026,155.54766846,154.35223389,1.0290240049,49.157600403,1.307000041,0.9710000157
1096.0393066,,18.812999725,-0.020999199,0.5077413321,1.8696520329,,43.906074524,155.878479,154.7539978,1.0390144587,49.654396057,1.2009999752,1.003000021
1096.1916504,,18.766000748,-0.02,0.5210540891,1.8758243322,,43.933040619,154.88641357,153.79373169,1.0450240374,49.155197144,1.1519999504,1.0119999647
1096.3439941,,18.766000748,-0.02,0.5136486292,1.8667109013,,41.868846893,154.59793091,153.36952209,1.0550191402,48.910804749,1.1649999619,0.996999979
1096.49646,,18.75,-0.026009608,0.499463141,1.8471900225,,39.311946869,153.81695557,152.7585144,1.0629975796,50.90599823,1.05400002,0.9670000076
1096.6488037,,18.468999863,-0.037999999,0.4909256995,1.8283343315,,38.867870331,152.71868896,151.68185425,1.0619903803,50.911407471,1.0219999552,0.9480000138
1096.8012695,,19.077999115,-0.044992797,0.4980783463,1.8193889856,,35.902919769,154.56340027,153.38600159,1.057992816,53.151195526,0.9869999886,0.9470000267
1096.9536133,,20.843999863,-0.035999998,0.4960043132,1.8296560049,,34.628376007,154.69035339,153.59214783,1.054992795,51.65599823,1.0490000248,0.9480000138
1097.1060791,,21.843999863,-0.028998397,0.4764163196,1.8400429487,,36.031074524,155.02503967,153.82533264,1.0520071983,51.65039444,1.0720000267,0.9499999881
1097.2584229,,21.40599823,-0.027000001,0.4843094349,1.8452551365,,36.064876556,155.99320984,154.89678955,1.0550239086,49.905395508,1.050999999,0.9549999833
1097.4108887,,20.827999115,-0.027994396,0.4960753322,1.8475497961,,36.844604492,154.88951111,153.75666809,1.0650241375,49.657600403,1.1169999838,0.9549999833
1097.5632324,,21.0,-0.021,0.5152028203,1.8560302258,,37.100982666,153.62133789,152.40386963,1.0750360489,50.158401489,1.1390000582,0.9620000124
1097.7156982,,19.796998978,-0.018002402,0.5062108636,1.861899972,,40.006160736,153.89460754,152.83869934,1.0900312662,51.155197144,1.1200000048,0.9670000076
1097.868042,,19.891000748,-0.021,0.4755506516,1.8615121841,,42.559921265,154.42893982,153.29864502,1.1030048132,50.903594971,1.0420000553,0.9679999948
1098.0205078,,20.093999863,-0.027000001,0.451399833,1.8581149578,,41.276115417,154.44465637,153.40420532,1.1049952507,50.151191711,1.1019999981,0.9720000029
1098.1728516,,20.077999115,-0.0269992,0.4388406873,1.8603618145,,39.250976563,154.56340027,153.43249512,1.1030000448,48.647190094,1.192999959,0.9890000224
1098.3253174,,19.891000748,-0.026001602,0.4522311389,1.8627706766,,39.66840744,154.65560913,153.45709229,1.1029808521,45.930038452,1.0470000505,0.9950000048
1098.4776611,,19.937999725,-0.028001603,0.4779077768,1.8622672558,,43.531974792,154.56340027,153.48158264,1.0969808102,53.393188477,0.9679999948,1.0
1098.6300049,,19.983999252,-0.029999999,0.5125797391,1.8597606421,,43.928916931,154.65570068,153.50608826,1.0889831781,49.407802582,0.9840000272,0.97299999
1098.7824707,,19.718999863,-0.0300008,0.5247105956,1.85592556,,40.150966644,154.56349182,153.53059387,1.0819519758,50.147190094,1.0260000229,0.9470000267
1098.9348145,,20.468999863,-0.030999999,0.5005295277,1.8492213488,,38.061946869,154.6789093,153.55509949,1.0619591475,47.410205841,1.0889999866,0.9330000281
1099.0872803,,21.766002655,-0.028000802,0.4625216424,1.8441352844,,37.622749329,154.77868652,153.5796814,1.0449687243,49.152793884,1.0499999523,0.9319999814
1099.239624,,22.422000885,-0.028999999,0.4521426558,1.8378633261,,36.691001892,154.66725159,153.60420227,1.0319902897,48.157802582,1.0099999905,0.9279999733
1099.3920898,,22.327999115,-0.026005605,0.480445385,1.8359156847,,37.940776825,154.68315125,153.62869263,1.027997613,48.909202576,1.0479999781,0.9190000296
1099.5444336,,21.641000748,-0.033,0.5121093392,1.8292093277,,39.093925476,154.75585938,153.62524414,1.0270167589,49.899990082,1.0249999762,0.9150000215
1099.6968994,,22.391000748,-0.039004005,0.5112578273,1.8254045248,,39.052707672,154.39761353,153.33955383,1.0340192318,47.417217255,1.0880000591,0.9309999943
1099.8492432,,21.062999725,-0.044,0.4911677539,1.8241860867,,34.790607452,153.87336731,152.69926453,1.042019248,50.901195526,1.0900000334,0.9409999847
1100.001709,,20.391000748,-0.039994389,0.4634521604,1.8304797411,,38.786407471,152.001297,150.96955872,1.050019145,49.409202576,1.1239999533,0.9700000286
1100.1540527,,19.827999115,-0.032995194,0.4585650563,1.8394010067,,41.03603363,151.78027344,150.72183228,1.0580120087,50.410800934,1.1720000505,0.9879999757
1100.3065186,,19.827999115,-0.026996795,0.4648921788,1.8471323252,,43.119598389,153.87718201,152.70713806,1.0630064011,51.894779205,1.0920000076,1.0089999437
1100.4588623,,19.733999252,-0.022999199,0.4662642181,1.8499557972,,41.446113586,155.51522827,154.46307373,1.0649952888,48.41400528,1.0490000248,1.0
1100.6112061,,19.75,-0.022,0.4715617299,1.8468661308,,44.814273834,156.73348999,155.54536438,1.0629999638,50.899990082,1.0750000477,0.9940000176
1100.7636719,,20.375,-0.022003202,0.4737760425,1.8377313614,,45.343925476,156.9627533,155.84344482,1.0629999638,48.415607452,0.9990000129,0.9789999723
1100.9160156,,20.5,-0.026000001,0.4937807918,1.823917985,,45.306919098,155.8875885,154.80651855,1.0629975796,51.395782471,0.9860000014,0.9679999948
1101.0684814,,20.108999252,-0.030999999,0.494772613,1.8129608631,,42.781826019,153.95559692,152.74513245,1.0619952679,47.162403107,1.0329999924,0.9549999833
1101.2208252,,20.233997345,-0.030999999,0.4980224967,1.8133814335,,43.116592407,154.12702942,153.00802612,1.0599927902,49.1626091,1.0140000582,0.9580000043
1101.373291,,20.562999725,-0.028997596,0.5136464834,1.8212940693,,39.61681366,155.90733337,154.78186035,1.0569832325,51.893989563,0.9929999709,0.9689999819
1101.5256348,,20.797000885,-0.026000001,0.496793896,1.8274265528,,36.217048645,157.44311523,156.21333313,1.0499927998,48.155395508,1.0440000296,0.9789999723
1101.6781006,,21.108999252,-0.025998399,0.4766913652,1.8240104914,,35.414413452,157.81797791,156.71237183,1.0470072031,47.918006897,1.0549999475,0.9890000224
1101.8304443,,20.406000137,-0.024,0.4588392675,1.8150674105,,38.912155151,158.23066711,157.03572083,1.0500071049,51.65599823,0.9829999804,0.9789999723
1101.9829102,,20.218999863,-0.022,0.4704085588,1.8075277805,,41.471031189,158.00166321,156.89901733,1.0530143976,51.655197144,0.9559999704,0.9710000157
1102.1352539,,20.172000885,-0.022003202,0.4694985747,1.7997260094,,42.315250397,156.82910156,155.73948669,1.0590239763,51.396389008,1.0049999952,0.9390000105
1102.2877197,,20.141000748,-0.026004007,0.4552789629,1.7934901714,,43.245944977,157.04800415,155.82215881,1.0690071583,48.405197144,1.0720000267,0.92900002
1102.4400635,,20.375,-0.0310008,0.4608913064,1.7946796417,,41.558868408,158.18814087,157.14073181,1.0720071793,48.15599823,1.0399999619,0.9359999895
1102.5924072,,20.5,-0.032000002,0.4749833047,1.8084487915,,39.848880768,158.72610474,157.54232788,1.0750168562,48.155395508,1.0329999924,0.9810000062
1102.744873,,20.937999725,-0.028000001,0.4791027308,1.827763319,,41.883113861,158.72532654,157.63044739,1.0820264816,47.909202576,1.0,1.006000042
1102.8972168,,22.233999252,-0.028000001,0.4825315773,1.8392912149,,45.264484406,158.74226379,157.70028687,1.0930433273,48.90599823,0.9610000253,1.0219999552
1103.0496826,,20.233997345,-0.029998397,0.4845040739,1.8480762243,,51.2797966,158.9521637,157.76385498,1.1110408306,48.912403107,1.317999959,1.0299999714
1103.2020264,,20.891000748,-0.028000001,0.4770748913,1.863008976,,50.783100128,158.849823,157.80278015,1.1280264854,50.907802582,1.1670000553,1.0210000277
1103.3544922,,21.156000137,-0.023996798,0.4581885636,1.8752759695,,51.642555237,158.97546387,157.8352356,1.1390216351,51.647190094,1.0529999733,1.0119999647
1103.5068359,,21.75,-0.02,0.4439172149,1.8765678406,,46.062023163,159.06484985,157.86723328,1.1480288506,48.910205841,1.0989999771,1.003000021
1103.6593018,,22.062999725,-0.025002403,0.4404512942,1.8740669489,,45.652992249,158.97625732,157.89932251,1.1600288153,50.662403107,1.1610000134,1.0180000067
1103.8116455,,22.437999725,-0.028000001,0.4420799911,1.88078475,,44.415458679,159.08309937,157.93133545,1.1720240116,52.65599823,1.2120000124,1.0249999762
1103.9641113,,22.422000885,-0.0290008,0.4420897365,1.8954677582,,48.336940765,159.07649231,157.96342468,1.1820168495,52.639972687,1.2710000277,1.0299999714
1104.1164551,,22.422000885,-0.029999999,0.4419366419,1.9051911831,,45.408779144,159.00161743,157.89860535,1.1890192032,47.663204193,1.2319999933,1.0299999714
1104.2689209,,22.46900177,-0.028996794,0.4502554536,1.9131354094,,46.561721802,158.25396729,157.05409241,1.1970336437,49.908401489,1.1849999428,1.0470000505
1104.4212646,,22.358999252,-0.024991194,0.4661413729,1.919888854,,46.040164948,158.54310608,157.41053772,1.2110335827,50.639984131,1.1390000582,1.067999959
1104.5737305,,22.406000137,-0.013998398,0.480338484,1.9281879663,,49.842700958,160.19216919,158.96609497,1.2250353098,45.677631378,1.0650000572,1.0839999914
1104.7260742,,21.937997818,-0.012004804,0.4918610752,1.9285800457,,49.441078186,160.46751404,159.39620972,1.2360311747,52.39799118,1.1749999523,1.0939999819
1104.878418,,21.733999252,-0.017999999,0.4932094216,1.9242733717,,50.715999603,159.94883728,158.82815552,1.2490143776,49.905395508,1.2050000429,1.1000000238
1105.0308838,,20.687999725,-0.025995998,0.5049857497,1.9204955101,,49.464942932,158.9927063,157.78439331,1.2549903393,49.663204193,1.3099999428,1.1239999533
1105.1832275,,21.03099823,-0.021,0.5121542215,1.9228566885,,47.766738892,156.92251587,155.80831909,1.2509832382,51.903594971,1.2740000486,1.1369999647
1105.3356934,,21.891000748,-0.013994396,0.529848814,1.9282541275,,41.83581543,155.77919006,154.74334717,1.2439903021,50.902793884,1.2599999905,1.1419999599
1105.4880371,,22.281000137,-0.007,0.5408582091,1.929613471,,38.437171936,156.16716003,154.98199463,1.2399784327,49.903594971,1.1150000095,1.1080000401
1105.6405029,,22.233999252,-0.005001601,0.5261400342,1.9183884859,,38.097232819,156.78312683,155.71328735,1.2309687138,48.903594971,1.0620000362,1.0839999914
