DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,SGR,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RMED
3974.3728027,5.0,12.527999878,,,,2.6828155518,,60.21900177,86.347381592,83.385734558,1.631000042,43.124149323,,2.0490000248
3974.5251465,5.0,12.527000427,,,,2.6782000065,,72.875,86.869499207,83.99936676,1.6289999485,42.593048096,,2.1809999943
3974.6777344,5.0,12.51099968,,,,2.6295833588,,74.875,94.028175354,91.308631897,1.6770000458,42.012001038,,2.6129999161
3974.8300781,6.0,12.545000076,,,,2.5894949436,,75.68800354,100.69464874,97.685379028,1.6649999619,45.746894836,,3.2409999371
3974.9824219,6.0,12.696000099,,,,2.5618846416,,74.68800354,105.22869873,102.42913055,1.5980000496,43.811500549,,3.1089999676
3975.1347656,6.0,12.50399971,,,,2.5577692986,,78.81300354,105.98451996,103.12573242,1.5529999733,43.500099182,,2.1400001049
3975.2873535,6.0,12.484000206,,,,2.5683977604,,74.625,104.08182526,101.23951721,1.5140000582,43.562503815,,1.5190000534
3975.4396973,6.0,12.562999725,,,,2.592564106,,73.93800354,99.659355164,97.117286682,1.4950000048,43.71875,,1.3530000448
3975.592041,6.0,12.583000183,,,,2.60582304,,66.81300354,97.946723938,94.891410828,1.5130000114,43.561649323,,1.3949999809
3975.7443848,5.0,12.711000443,,,,2.6149768829,,65.875,96.305953979,93.418357849,1.5449999571,43.344150543,,1.5529999733
3975.8967285,5.0,12.740999222,,,,2.6092538834,,62.34400177,96.785270691,94.338226318,1.5850000381,43.436599731,,1.682000041
3976.0493164,5.0,12.850999832,,,,2.594278574,,63.312999725,99.828437805,96.800392151,1.6360000372,43.185203552,,1.7549999952
3976.2016602,5.0,13.029999733,,,,2.5879614353,,65.0,100.65670013,97.852798462,1.6440000534,42.625049591,,1.8710000515
3976.3540039,5.0,13.109999657,,,,2.5843536854,,69.75,101.3355484,98.455986023,1.6050000191,42.655696869,,1.9910000563
3976.5063477,5.0,13.071998596,,,,2.5819616318,,75.25,101.84020233,98.865478516,1.5640000105,42.469604492,,1.9359999895
3976.6589355,6.0,13.076999664,,,,2.5700147152,,78.68800354,103.90437317,100.94599152,1.5260000229,42.844402313,,1.8329999447
3976.8112793,6.0,13.116999626,,,,2.5598275661,,80.125,105.54463196,102.75812531,1.4839999676,42.969551086,,1.7569999695
3976.963623,6.0,13.13599968,,,,2.54941535,,76.125,107.38807678,104.65136719,1.4630000591,43.312049866,,1.7100000381
3977.1159668,6.0,13.026000023,,,,2.5379002094,,73.56300354,109.55365753,106.79507446,1.4220000505,43.344150543,,1.7150000334
3977.2685547,5.0,12.991999626,,,,2.5404417515,,70.06300354,109.0940094,106.31038666,1.3789999485,43.438400269,,1.631000042
3977.4208984,5.0,13.029000282,,,,2.5483875275,,72.43800354,107.64700317,104.83512115,1.371999979,43.876003265,,1.5169999599
3977.5732422,5.0,13.052000046,,,,2.5509154797,,75.31300354,106.98299408,104.36836243,1.3789999485,44.49879837,,1.4370000362
3977.7255859,5.0,12.996999741,,,,2.5508692265,,74.31300354,107.25649261,104.37716675,1.378000021,43.749698639,,1.4570000172
3977.8779297,5.0,12.857999802,,,,2.5474922657,,70.875,107.78648376,104.98876953,1.368999958,43.562301636,,1.4880000353
3978.0305176,5.0,12.755999565,,,,2.5427289009,,66.56300354,108.96826935,105.87297058,1.3650000095,43.749698639,,1.5369999409
3978.1828613,5.0,12.873998642,,,,2.5496768951,,65.75,107.5734787,104.59867096,1.3589999676,43.655899048,,1.6380000114
3978.3352051,5.0,12.954000473,,,,2.5629460812,,70.06300354,104.89974213,102.20194244,1.371999979,43.593448639,,1.6679999828
3978.4875488,5.0,13.055000305,,,,2.5681233406,,69.375,103.93860626,101.26644897,1.4069999456,43.250499725,,1.7300000191
3978.6401367,5.0,13.19299984,,,,2.5661561489,,76.5,104.71257782,101.61334991,1.4240000248,43.562202454,,1.9090000391
3978.7924805,5.0,13.166000366,,,,2.5534713268,,76.18800354,106.6305542,103.91251373,1.4400000572,43.624446869,,2.1530001163
3978.9448242,5.0,12.845999718,,,,2.5406692028,,74.75,108.92227936,106.27767944,1.4769999981,43.281951904,,2.0569999218
3979.097168,5.0,12.916000366,,,,2.5429770947,,62.937999725,108.82186127,105.85403442,1.4880000353,43.875,,1.9069999456
3979.2497559,5.0,13.130000114,,,,2.5751020908,,59.5,102.66873169,100.18319702,1.4780000448,43.873897552,,1.8109999895
3979.4020996,5.0,13.150000572,,,,2.5968213081,,70.0,99.358963013,96.398948669,1.4960000515,43.53099823,,1.7389999628
3979.5544434,5.0,13.18900013,,,,2.6071386337,,79.625,97.670082092,94.681159973,1.5110000372,43.531299591,,1.7849999666
3979.7067871,6.0,13.26099968,,,,2.5982539654,,87.125,98.591972351,96.155570984,1.5340000391,43.719654083,,1.8539999723
3979.8591309,6.0,13.347000122,,,,2.5738463402,,87.125,103.21918488,100.32792664,1.5590000153,44.124298096,,2.0250000954
3980.0117188,6.0,13.381999969,,,,2.5635750294,,90.06300354,104.86014557,102.0869751,1.5180000067,43.685001373,,2.2769999504
3980.1640625,6.0,13.406000137,,,,2.5685539246,,89.123199463,104.23313904,101.20334625,1.4529438019,43.063705444,,2.1184630394
3980.3164063,6.0,13.583000183,,,,2.5729384422,,87.993492126,103.09013367,100.42350769,1.4179263115,44.124298096,,1.7837276459
3980.46875,6.0,13.871999741,,,,2.5770845413,,83.927085876,102.26059723,99.700798035,1.3719198704,43.688602448,,1.6140352488
3980.6213379,6.0,13.921999931,,,,2.5781769753,,77.111000061,102.46356964,99.521820068,1.3219136,44.683799744,,1.6358528137
3980.7736816,6.0,13.732001305,,,,2.5653538704,,72.757614136,104.60184479,101.79566956,1.2949663401,43.687000275,,1.5898782015
3980.9260254,6.0,13.630999565,,,,2.546653986,,77.510818481,107.97550964,105.1754837,1.273963213,43.687099457,,1.5139744282
3981.0783691,6.0,13.623000145,,,,2.5405077934,,84.246498108,109.17378998,106.29992676,1.2510080338,43.750350952,,1.4978975058
3981.230957,6.0,13.695000648,,,,2.5443940163,,82.050605774,108.36071014,105.57910919,1.25605762,43.96780014,,1.434076786
3981.3833008,6.0,13.720999718,,,,2.5540118217,,78.179489136,106.42615509,103.82605743,1.2740545273,43.594203949,,1.4579743147
3981.5356445,6.0,13.660999298,,,,2.5759615898,,72.874198914,102.7368927,99.97756958,1.3080608845,43.718902588,,1.4421169758
3981.6879883,5.0,13.605999947,,,,2.5827231407,,72.365684509,101.46881866,98.774085999,1.346070528,43.65599823,,1.515160203
3981.840332,5.0,13.660999298,,,,2.5937690735,,66.555549622,99.961936951,96.921318054,1.3900767565,43.656047821,,1.615121603
3981.9929199,5.0,13.776000023,,,,2.6132385731,,61.90329361,96.45955658,93.72605896,1.4381041527,43.6875,,1.6910384893
3982.1452637,5.0,13.885000229,,,,2.6202538013,,60.217350006,95.235305786,92.58543396,1.503076911,43.999950409,,1.7153606415
3982.2976074,5.0,13.918000221,,,,2.6257460117,,59.192207336,94.591499329,91.739105225,1.551102519,43.968399048,,1.9405128956
3982.4499512,5.0,13.995000839,,,,2.616122961,,61.80859375,96.149368286,93.282218933,1.6150833368,43.594051361,,2.2605240345
3982.6025391,5.0,14.076000214,,,,2.5993318558,,59.071598053,98.815139771,95.973419189,1.6669265032,43.625198364,,2.5866351128
3982.7548828,5.0,14.076000214,,,,2.5943768024,,61.75120163,99.397171021,96.768806458,1.6439087391,43.687400818,,2.4726986885
3982.9072266,5.0,14.114999771,,,,2.595253706,,62.506408691,99.624412537,96.633216858,1.5868958235,43.936599731,,2.284689188
3983.0595703,5.0,14.155000687,,,,2.603523016,,66.499801636,98.102325439,95.28742981,1.5219374895,43.687400818,,2.0906603336
3983.2121582,5.0,14.274001122,,,,2.6066708565,,66.383399963,97.560005188,94.756370544,1.482932806,43.937202454,,1.8787791729
3983.364502,5.0,14.270000458,,,,2.6015129089,,69.007110596,98.463310242,95.59312439,1.4619967937,44.000602722,,1.8099342585
3983.5168457,5.0,14.053999901,,,,2.5968999863,,73.439605713,99.231246948,96.356628418,1.4599615335,44.374851227,,1.7690448761
3983.6691895,5.0,14.013999939,,,,2.5906922817,,74.438102722,100.17741394,97.398849487,1.4359614849,44.281047821,,1.79669559
3983.8217773,5.0,13.998001099,,,,2.5910270214,,74.483001709,100.10812378,97.343292236,1.4119199514,44.310798645,,1.6066095829
3983.9741211,5.0,14.032999992,,,,2.5990650654,,69.186096191,98.664726257,96.002761841,1.3870128393,43.937149048,,1.4850096703
3984.1264648,5.0,14.032999992,,,,2.5976846218,,67.996498108,98.935951233,96.232124329,1.3950064182,44.031097412,,1.4911395311
3984.2788086,5.0,14.031999588,,,,2.5888307095,,65.820518494,100.67508698,97.704086304,1.3990097046,44.09400177,,1.5780992508
3984.4311523,5.0,14.031999588,,,,2.5819616318,,70.501800537,101.74715424,98.873268127,1.4050240517,44.093601227,,1.6400641203
3984.5837402,5.0,14.071000099,,,,2.5718266964,,71.630599976,103.10722351,100.64584351,1.4200639725,43.844100952,,1.6796799898
3984.736084,5.0,14.071000099,,,,2.5645077229,,73.369689941,104.62187958,101.9168396,1.4399856329,43.874797821,,1.5802323818
3984.8884277,5.0,14.031000137,,,,2.5671000481,,70.065811157,104.23313904,101.45915222,1.4310032129,43.750099182,,1.7250721455
3985.0407715,5.0,14.029999733,,,,2.579223156,,71.80960083,102.10982513,99.371055603,1.4330528975,43.813304901,,1.7700736523
3985.1933594,5.0,14.070000648,,,,2.5944478512,,69.691802979,99.627532959,96.775009155,1.4660415649,44.622699738,,1.8157343864
3985.3457031,5.0,14.069000244,,,,2.6061577797,,70.872993469,97.706474304,94.841064453,1.4790176153,43.906097412,,1.7329776287
3985.4980469,5.0,14.069000244,,,,2.6082925797,,69.630805969,97.117111206,94.495620728,1.4900512695,43.967948914,,1.7190208435
3985.6503906,5.0,14.279000282,,,,2.5986616611,,73.249801636,99.08972168,96.080482483,1.5219919682,43.311950684,,1.732088089
3985.8029785,5.0,14.477999687,,,,2.5904812813,,73.127601624,100.43701935,97.432495117,1.517041564,43.291297913,,1.7870351076
3985.9553223,5.0,14.669999123,,,,2.5890538692,,73.934700012,100.10335541,97.665870667,1.53002882,46.496192932,,1.7980303764
3986.107666,5.0,14.902999878,,,,2.5880999565,,71.873100281,100.49077606,97.819534302,1.5479999781,44.123947144,,1.817176342
3986.2600098,5.0,14.982000351,,,,2.5883383751,,70.682998657,100.65670013,97.786888123,1.5480111837,43.470252991,,1.9269407988
3986.4123535,5.0,15.020998955,,,,2.5874998569,,67.556495667,101.02539063,97.930351257,1.5550303459,44.250450134,,1.8898316622
3986.5649414,5.0,15.076000214,,,,2.5793499947,,63.503002167,102.05821228,99.325416565,1.574067235,44.529098511,,1.7849807739
3986.7172852,5.0,15.13999939,,,,2.5692307949,,64.439102173,103.75384521,101.08369446,1.5950273275,43.93655014,,1.7789936066
3986.8696289,5.0,15.218999863,,,,2.5632846355,,65.128707886,105.1567688,102.13263702,1.6120368242,43.658302307,,1.7750079632
3987.0219727,5.0,15.298000336,,,,2.5642769337,,67.436203003,104.52812958,101.96799469,1.6350336075,45.093650818,,1.780038476
3987.1745605,5.0,15.376999855,,,,2.5747666359,,66.302703857,102.8313446,100.13059235,1.6560480595,44.873401642,,1.8042528629
3987.3269043,5.0,15.456000328,,,,2.5875508785,,63.094753265,100.81594849,97.923698425,1.6710368395,44.374649048,,1.8830945492
3987.479248,5.0,15.49600029,,,,2.5941154957,,63.56199646,99.661613464,96.817848206,1.6940561533,44.15574646,,1.942262888
3987.6315918,5.0,15.534999847,,,,2.5935847759,,62.940605164,99.642784119,96.900024414,1.729054451,43.998897552,,2.1062436104
3987.7841797,5.0,15.635000229,,,,2.5892457962,,64.556602478,100.68113708,97.635345459,1.7630383968,43.313102722,,2.2581951618
3987.9365234,5.0,15.656000137,,,,2.5820972919,,62.562046051,101.65187836,98.852241516,1.7749887705,43.659355164,,2.3189504147
3988.0888672,5.0,15.69299984,,,,2.57422328,,61.969051361,102.90461731,100.21017456,1.7679151297,45.747745514,,2.2877163887
3988.2412109,5.0,15.713000298,,,,2.570707798,,62.002853394,103.82904053,100.82157135,1.7148894072,44.343902588,,2.1107003689
3988.3935547,5.0,15.755000114,,,,2.5707383156,,63.785057068,103.33113098,100.81745148,1.6459167004,44.280849457,,1.923817277
3988.5461426,5.0,15.824000359,,,,2.5703611374,,66.316398621,103.80799866,100.8813324,1.5938495398,44.187000275,,1.8100831509
3988.6984863,5.0,15.770999908,,,,2.5698153973,,67.375404358,103.64321136,100.9789505,1.5469199419,44.187450409,,1.8361185789
3988.8508301,5.0,15.776000023,,,,2.5709307194,,67.627304077,103.47637177,100.77922821,1.4969582558,44.469451904,,1.9099150896
3989.0031738,5.0,15.850000381,,,,2.5746846199,,69.063301086,103.14704132,100.11884308,1.4709566832,44.749298096,,1.8567612171
3989.1557617,5.0,15.888999939,,,,2.5774729252,,69.243202209,102.55673218,99.635505676,1.4438656569,44.31180191,,1.7075967789
3989.3081055,5.0,15.94299984,,,,2.5770766735,,67.118240356,102.66329956,99.702720642,1.4019342661,44.250202179,,1.5818157196
3989.4604492,5.0,16.073999405,,,,2.5752615929,,62.904495239,102.79647827,100.02253723,1.3609342575,44.374298096,,1.4668718576
3989.612793,5.0,16.169000626,,,,2.570953846,,61.97265625,103.36667633,100.77852631,1.3199343681,43.937252045,,1.3869502544
3989.7653809,5.0,16.295000076,,,,2.568952322,,64.246803284,103.90206146,101.13095856,1.2789328098,44.097400665,,1.3560703993
3989.9177246,5.0,16.284999847,,,,2.5717785358,,63.248996735,103.45855713,100.63557434,1.2580064535,45.154747009,,1.3781250715
3990.0700684,5.0,16.245000839,,,,2.5738537312,,62.619693756,103.10858917,100.26990509,1.262014389,44.374698639,,1.4561362267
3990.2224121,5.0,16.083000183,,,,2.5714306831,,59.315853119,103.42198944,100.69562531,1.2710032463,44.187049866,,1.5411843061
3990.3747559,5.0,15.982000351,,,,2.5664463043,,61.096103668,104.45436859,101.57570648,1.2730032206,44.218349457,,1.6559102535
3990.5273438,5.0,15.892999649,,,,2.5637376308,,62.408298492,104.91537476,102.05094147,1.2749743462,43.814800262,,1.5996447802
3990.6796875,5.0,16.01099968,,,,2.5606846809,,63.119140625,105.3392868,102.6049118,1.2669935226,44.686199188,,1.4889470339
3990.8320313,5.0,16.395999908,,,,2.5599768162,,59.471206665,105.63420105,102.7244339,1.2630112171,44.186851501,,1.4559150934
3990.984375,5.0,16.452999115,,,,2.5655384064,,60.846206665,104.39904022,101.7279129,1.270015955,44.09375,,1.4030785561
3991.1369629,5.0,16.461000443,,,,2.5722875595,,62.231502533,103.27297974,100.53885651,1.2800480127,43.937503815,,1.4523168802
3991.2893066,5.0,16.500999451,,,,2.5734922886,,66.123397827,103.23769379,100.33594513,1.2950223684,44.092647552,,1.5511425734
3991.4416504,5.0,16.555999756,,,,2.568015337,,65.119094849,104.21466827,101.29021454,1.3090208769,43.253055573,,1.6400592327
3991.5939941,5.0,16.599000931,,,,2.5624768734,,61.435245514,104.99020386,102.27227783,1.3219664097,45.155948639,,1.6769840717
3991.746582,5.0,16.599000931,,,,2.5613000393,,59.722301483,105.06374359,102.49217987,1.3009232283,45.122200012,,1.6666896343
3991.8989258,5.0,16.63699913,,,,2.5689959526,,60.758716583,104.00868988,101.1411972,1.2769614458,44.250148773,,1.5697259903
3992.0512695,5.0,16.618999481,,,,2.5788383484,,66.188903809,102.46505737,99.411827087,1.2529551983,44.343700409,,1.3988622427
3992.2036133,5.0,16.558000565,,,,2.5797152519,,66.752304077,101.91031647,99.265594482,1.2249935865,44.155445099,,1.3130335808
3992.355957,5.0,16.538000107,,,,2.5669152737,,68.190811157,104.48985291,101.54504395,1.2210416794,43.813201904,,1.3340961933
3992.5085449,5.0,16.576999664,,,,2.5522716045,,69.938598633,106.88630676,104.13814545,1.2470415831,44.562702179,,1.3943200111
3992.6608887,5.0,16.576999664,,,,2.5487692356,,70.12159729,107.50032806,104.7594986,1.2600336075,44.780445099,,1.4940464497
3992.8132324,5.0,16.556999207,,,,2.5527000427,,67.999702454,106.85407257,104.04455566,1.281052947,44.436798096,,1.5230561495
3992.9655762,5.0,16.555999756,,,,2.5589001179,,67.814704895,105.72642517,102.92473602,1.3140304089,44.31129837,,1.5578830242
3993.1181641,5.0,16.576000214,,,,2.5650250912,,68.876998901,104.58139801,101.82094574,1.3330318928,43.873500824,,1.4850991964
3993.2705078,5.0,16.61000061,,,,2.5717871189,,69.497497559,103.53028107,100.63075256,1.3430657387,43.409252167,,1.5160769224
3993.4228516,5.0,16.575000763,,,,2.5803232193,,67.945213318,102.12851715,99.163986206,1.3840720654,45.439605713,,1.5642644167
3993.5751953,5.0,16.593999863,,,,2.5802462101,,72.437400818,102.02188873,99.177597046,1.4290705919,47.057792664,,1.7293012142
3993.7277832,5.0,16.607000351,,,,2.570735693,,72.048606873,103.25919342,100.82172394,1.4731184244,44.43680191,,1.9171824455
3993.880127,5.0,16.61400032,,,,2.5597114563,,67.556846619,105.76266479,102.7743988,1.5100128651,44.374649048,,1.974165082
3994.0324707,5.0,16.61300087,,,,2.5548152924,,63.727565765,106.40850067,103.6513443,1.5179696083,44.156200409,,2.0768475533
3994.1848145,5.0,16.63299942,,,,2.5600230694,,69.067512512,105.61726379,102.72145844,1.4989614487,44.282901764,,1.9817355871
3994.3371582,5.0,16.642999649,,,,2.5665693283,,71.874000549,104.19897461,101.54866791,1.4749535322,45.467697144,,1.8168669939
3994.4897461,5.0,16.611999512,,,,2.5681540966,,71.229003906,104.10251617,101.2615509,1.4459456205,44.656200409,,1.7341696024
3994.6420898,5.0,16.611999512,,,,2.5675077438,,64.691009521,104.23500824,101.38070679,1.428984046,44.718200684,,1.7869486809
3994.7944336,5.0,16.61400032,,,,2.5662231445,,66.568809509,104.43591309,101.60258484,1.4189840555,44.217697144,,1.7549151182
3994.9467773,5.0,16.670999527,,,,2.5642077923,,70.191810608,104.62088776,101.96198273,1.4089903831,43.407951355,,1.701895833
3995.0993652,5.0,16.649999619,,,,2.5600829124,,72.561004639,105.45225525,102.70537567,1.4029648304,44.625099182,,1.6368016005
3995.251709,5.0,16.629999161,,,,2.5552308559,,71.929893494,106.5070343,103.58106232,1.3919919729,44.659152985,,1.5748894215
3995.4040527,5.0,16.629999161,,,,2.5523307323,,66.87159729,106.75229645,104.09966278,1.387006402,46.622997284,,1.505931139
3995.5563965,5.0,16.669000626,,,,2.5533385277,,64.74634552,106.80452728,103.92423248,1.3909856081,45.373897552,,1.4630689621
3995.7089844,5.0,16.649000168,,,,2.5568833351,,62.472202301,106.2650528,103.28050995,1.3819872141,44.687301636,,1.5062783957
3995.8613281,5.0,16.660999298,,,,2.5574922562,,63.469703674,105.8618927,103.17099762,1.3780015707,44.78125,,1.5929503441
3996.0136719,5.0,16.667999268,,,,2.5564768314,,63.902645111,106.21329498,103.35729218,1.3789710999,44.935947418,,1.5619407892
3996.1660156,5.0,16.648000717,,,,2.5566613674,,61.805789948,106.28733063,103.32614899,1.3610272408,44.28074646,,1.5251281261
3996.3183594,5.0,16.646999359,,,,2.5676460266,,57.308799744,104.29312134,101.37783051,1.3780688047,44.127948761,,1.6051151752
3996.4709473,5.0,16.645999908,,,,2.5799813271,,54.697666168,101.66747284,99.220024109,1.4210417271,45.966999054,,1.6769007444
3996.623291,5.0,16.666999817,,,,2.5900845528,,60.724460602,100.2599411,97.494415283,1.447073698,44.718601227,,1.6149343252
3996.7756348,5.0,16.666000366,,,,2.5936076641,,64.134513855,99.896125793,96.897621155,1.4930818081,44.468700409,,1.5739375353
3996.9279785,5.0,16.625999451,,,,2.5816924572,,70.057693481,101.64751434,98.940216064,1.5440080166,44.280849457,,1.534868598
3997.0805664,5.0,16.6060009,,,,2.5685338974,,66.754402161,104.08939362,101.21014404,1.5491343737,44.186901093,,1.4524079561
3997.2329102,5.0,16.604999542,,,,2.5600078106,,68.114631653,105.39833832,102.72106934,1.5911506414,44.154895782,,1.2681074142
3997.3852539,5.0,16.604999542,,,,2.5563001633,,61.64938736,105.93612671,103.38130188,1.6850479841,43.471153259,,1.3354071379
3997.5375977,5.0,16.604999542,,,,2.5576229095,,57.528995514,106.21599579,103.14565277,1.715020895,44.811851501,,1.5895528793
3997.6901855,5.0,16.604000092,,,,2.5658314228,,56.281200409,104.52972412,101.68928528,1.7280704975,44.718399048,,1.9341888428
3997.8425293,5.0,16.604000092,,,,2.5717942715,,56.345954895,103.34534454,100.6292572,1.7499551773,44.53074646,,1.9929263592
3997.994873,5.0,16.622999191,,,,2.5768232346,,57.560043335,102.59095001,99.758712769,1.7218974829,44.375602722,,1.9469166994
3998.1472168,5.0,16.603000641,,,,2.5857691765,,55.716094971,101.1894989,98.229598999,1.6579070091,44.749549866,,1.8946617842
3998.2998047,5.0,16.603000641,,,,2.5908751488,,53.910797119,100.26392365,97.354896545,1.5997312069,44.467700958,,1.6835871935
3998.4521484,5.0,16.582000732,,,,2.5953941345,,55.403896332,99.298210144,96.593673706,1.5159231424,44.066608429,,1.5549407005
3998.6044922,5.0,16.582000732,,,,2.5961923599,,54.094554901,99.304885864,96.466583252,1.46798563,46.93529892,,1.5179326534
3998.7568359,5.0,16.502000809,,,,2.5950231552,,54.43359375,99.317344666,96.658874512,1.4589519501,45.873897552,,1.4758925438
3998.9091797,5.0,16.472000122,,,,2.5850846767,,51.693508148,101.20682526,98.343994141,1.4288942814,45.186500549,,1.4090064764
3999.0617676,5.0,16.490999222,,,,2.5869715214,,55.134700775,101.0402298,98.017951965,1.3629328012,44.873493195,,1.4127663374
3999.2141113,5.0,16.524000168,,,,2.5872461796,,58.162006378,100.75939178,97.972702026,1.341953516,44.411838531,,1.3399294615
3999.3664551,5.0,16.6439991,,,,2.586823225,,61.903045654,100.80111694,98.033172607,1.3129502535,45.624046326,,1.2959952354
3999.5187988,5.0,16.659000397,,,,2.5878770351,,60.061946869,100.57446289,97.85508728,1.282004714,45.030597687,,1.2930384874
3999.6713867,5.0,16.593000412,,,,2.5861957073,,59.397197723,100.93122101,98.149398804,1.2850351334,44.781898499,,1.3170000315
3999.8237305,5.0,16.599000931,,,,2.587293148,,56.657802582,100.62966156,97.956733704,1.2959775925,45.062099457,,1.3169599771
3999.9760742,5.0,16.618000031,,,,2.5831077099,,57.780395508,101.29963684,98.667022705,1.281996727,45.124797821,,1.2919408083
4000.128418,5.0,16.597999573,,,,2.5893924236,,57.4077034,100.37073517,97.607627869,1.2799855471,45.000148773,,1.2550688982
4000.2810059,5.0,16.577999115,,,,2.5877687931,,58.471401215,100.8802948,97.883125305,1.2709488869,45.099098206,,1.2982496023
4000.4333496,5.0,16.577999115,,,,2.5830597878,,59.22315979,101.20249176,98.680725098,1.2549903393,46.684947968,,1.3760000467
4000.5856934,5.0,16.556999207,,,,2.5764615536,,61.814750671,102.51701355,99.813911438,1.248975873,45.405948639,,1.37614429
4000.7380371,5.0,16.556999207,,,,2.5714921951,,62.905197144,103.5163269,100.68546295,1.2339903116,45.373447418,,1.4662643671
4000.8903809,5.0,16.556999207,,,,2.5664231777,,62.402992249,104.38329315,101.58071899,1.2280304432,44.40990448,,1.6308590174
4001.0429688,5.0,16.556999207,,,,2.5630452633,,60.53440094,104.88253784,102.17639923,1.2469359636,46.843399048,,1.5427343845
4001.1953125,5.0,16.596000671,,,,2.5668616295,,61.597457886,104.49167633,101.5018692,1.2269567251,46.652404785,,1.4599968195
4001.3476563,5.0,16.593999863,,,,2.5793538094,,63.753307343,101.94368744,99.334091187,1.2000015974,45.905044556,,1.458039999
4001.5,5.0,16.572999954,,,,2.5843923092,,65.815605164,101.40731812,98.457389832,1.2010064125,45.311851501,,1.4827164412
4001.6525879,5.0,16.575000763,,,,2.5959999561,,67.438598633,99.363517761,96.514503479,1.205057621,45.218200684,,1.3057887554
4001.8049316,5.0,16.593999863,,,,2.6011471748,,67.62890625,98.059768677,95.648246765,1.2231137753,44.978431702,,1.2401410341
4001.9572754,5.0,16.580999374,,,,2.5963153839,,70.065010071,99.150917053,96.444213867,1.2941539288,46.934497833,,1.3283861876
4002.1096191,5.0,16.593000412,,,,2.5934693813,,71.302589417,99.785148621,96.924537659,1.3901954889,45.375652313,,1.569185853
4002.262207,5.0,16.572999954,,,,2.5967228413,,64.786300659,99.303749084,96.380470276,1.5123583078,45.779201508,,1.6853615046
4002.4145508,5.0,16.533000946,,,,2.6118066311,,56.453174591,96.737083435,93.93699646,1.6240944862,45.218700409,,1.798283577
4002.5668945,5.0,16.493000031,,,,2.6344616413,,46.592849731,93.178253174,90.395988464,1.6829646826,45.030345917,,1.9756153822
4002.7192383,5.0,16.479999542,,,,2.6729230881,,45.877403259,87.702606201,84.811981201,1.6609567404,44.625953674,,2.3591041565
4002.871582,5.0,16.479999542,,,,2.6958768368,,47.389324188,84.546577454,81.570274353,1.6339951754,45.219402313,,2.4242725372
4003.0241699,5.0,16.49200058,,,,2.6807909012,,56.335597992,86.602218628,83.646263123,1.6310288906,45.46900177,,2.5963873863
4003.1765137,5.0,16.482000351,,,,2.6438691616,,63.380008698,91.738883972,89.034065247,1.6399134398,45.46900177,,3.3409085274
4003.3288574,5.0,16.471000671,,,,2.6102690697,,66.503509521,96.809837341,94.228263855,1.5857948065,45.469150543,,3.9053061008
4003.4812012,5.0,16.430999756,,,,2.5923845768,,68.689506531,99.909729004,97.117225647,1.4578332901,45.561248779,,2.8483717442
4003.6337891,6.0,16.430000305,,,,2.5857312679,,69.647796631,100.93122101,98.229232788,1.3538111448,45.09179306,,1.8322623968
4003.7861328,6.0,16.409999847,,,,2.5873937607,,76.74559021,100.87432098,97.94506073,1.2949326038,44.41753006,,1.2907804251
4003.9384766,6.0,16.370000839,,,,2.5883538723,,73.997993469,100.57446289,97.780059814,1.2529871464,46.811100006,,1.1540465355
4004.0908203,6.0,16.370000839,,,,2.5824000835,,72.741783142,101.42579651,98.801803589,1.2450208664,46.248096466,,1.1831233501
4004.2434082,6.0,16.388999939,,,,2.5785958767,,67.623603821,102.50193787,99.451972961,1.2580640316,45.063899994,,1.2600288391
4004.395752,5.0,16.368999481,,,,2.5786156654,,67.187004089,102.36991882,99.446044922,1.2780032158,45.655548096,,1.2690064907
4004.5480957,5.0,16.368999481,,,,2.5791842937,,66.56690979,101.83153534,99.338821411,1.2799823284,45.375,,1.2731490135
4004.7004395,5.0,16.368000031,,,,2.5758383274,,68.994590759,102.62797546,99.916297913,1.2689920664,45.375202179,,1.3661940098
4004.8527832,5.0,16.350999832,,,,2.5777230263,,65.620742798,102.53547668,99.592224121,1.2639712095,45.499549866,,1.4870624542
4005.0053711,5.0,16.327999115,,,,2.5798313618,,62.957302094,101.98621368,99.236671448,1.2459200621,45.21900177,,1.5256896019
4005.1577148,5.0,16.211999893,,,,2.578892231,,59.314502716,102.29307556,99.392654419,1.2209711075,45.220497131,,1.4289294481
4005.3100586,5.0,15.045999527,,,,2.582038641,,60.254657745,101.74349976,98.855110168,1.2029870749,45.529895782,,1.3850432634
4005.4624023,5.0,14.873999596,,,,2.5787153244,,63.157253265,102.22019958,99.436225891,1.1949920654,44.84425354,,1.4120031595
4005.6149902,5.0,15.013998985,,,,2.5706939697,,63.944999695,103.77746582,100.82798767,1.1899936199,45.001304626,,1.4139040709
4005.767334,5.0,15.43599987,,,,2.5660066605,,66.12940979,104.36440277,101.64486694,1.1879903078,45.405250549,,1.3839758635
4005.9196777,5.0,15.808000565,,,,2.5625078678,,68.875701904,105.10431671,102.26712036,1.1819888353,45.250499725,,1.3689470291
4006.0720215,5.0,15.307999611,,,,2.5620846748,,69.318008423,105.17908478,102.34880829,1.175001502,45.561851501,,1.3360528946
